App,Package,Start Time,Duration,Filename,,,,,,,,,,,,,,,,,,,,,
System,,"Sep 7, 2016 @ 02:35:23 AM",1 min 2 sec,Sequential.db,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Time  [ms],Battery Status,Time  [ms],Screen Brightness,Time  [ms],Battery Power* [uW],Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],CPU2 Frequency [kHz],Time  [ms],CPU3 Frequency [kHz],Time  [ms],CPU4 Frequency [kHz],Time  [ms],CPU1 Load [%],Time  [ms],CPU2 Load [%],Time  [ms],CPU3 Load [%],Time  [ms],CPU4 Load [%]
36843,1,36944,1,36945,864448,36946,320000,36946,0,36940,1190400,36942,1574400,36943,0,36944,0,36941,41,36943,100,36944,0,36945,0
36945,1,37050,1,37052,734133,37055,320000,37060,0,37041,960000,37042,1574400,37046,0,37050,0,37042,10,37045,100,37048,0,37052,0
37052,1,37144,1,37144,1017558,37145,320000,37145,0,37141,1574400,37142,1574400,37143,0,37144,0,37142,88,37143,55,37144,0,37144,0
37145,1,37244,1,37245,925240,37245,320000,37246,0,37241,1574400,37243,1574400,37244,0,37244,0,37242,100,37243,30,37244,0,37245,0
37245,1,37345,1,37345,299518,37346,320000,37346,0,37341,1574400,37343,960000,37344,0,37345,0,37342,11,37344,100,37344,0,37345,0
37345,1,37445,1,37445,925240,37446,320000,37446,0,37442,1574400,37443,1574400,37444,0,37445,0,37443,30,37444,100,37445,0,37445,0
37445,1,37546,1,37547,791162,37547,320000,37548,0,37542,960000,37544,1574400,37545,0,37546,0,37544,36,37545,100,37546,0,37547,0
37547,1,37647,1,37647,736326,37648,320000,37648,0,37642,960000,37644,1574400,37646,0,37647,0,37644,11,37646,100,37646,0,37647,0
37647,1,37745,1,37746,1330018,37746,320000,37747,0,37743,1574400,37744,1574400,37745,0,37746,0,37744,87,37745,100,37745,0,37746,0
37746,1,37846,1,37846,903936,37847,320000,37847,0,37843,1574400,37844,1574400,37845,0,37846,0,37844,27,37845,100,37846,0,37846,0
37846,1,37947,1,37948,731940,37949,320000,37949,0,37943,960000,37945,1574400,37947,0,37948,0,37945,9,37946,100,37947,0,37948,0
37948,1,38047,1,38047,911037,38047,320000,38048,0,38044,1574400,38045,1574400,38046,0,38047,0,38045,28,38046,100,38046,0,38047,0
38047,1,38148,1,38148,712199,38149,320000,38149,0,38144,960000,38146,1574400,38147,0,38148,0,38145,0,38147,100,38147,0,38148,0
38149,1,38247,1,38248,1024659,38248,320000,38248,0,38244,1574400,38246,1574400,38247,0,38247,0,38245,44,38246,100,38247,0,38247,0
38248,1,38348,1,38349,919689,38349,320000,38350,0,38345,1190400,38346,1574400,38348,0,38348,0,38346,75,38347,90,38348,0,38349,0
38349,1,38449,1,38450,756067,38450,320000,38451,0,38445,960000,38447,1574400,38448,0,38449,0,38446,20,38448,100,38449,0,38449,0
38450,1,38548,1,38549,996254,38549,320000,38549,0,38545,1574400,38547,1574400,38548,0,38548,0,38546,40,38547,100,38548,0,38548,0
38549,1,38648,1,38649,783213,38649,320000,38650,0,38646,1574400,38647,1574400,38648,0,38649,0,38647,10,38648,100,38648,0,38649,0
38649,1,38750,1,38750,738520,38751,320000,38751,0,38746,960000,38748,1574400,38749,0,38750,0,38747,12,38749,100,38749,0,38750,0
38751,1,38849,1,38851,1124078,38851,320000,38852,0,38846,1574400,38848,1574400,38849,0,38849,0,38847,58,38848,100,38849,0,38850,0
38851,1,38950,1,38950,854226,38951,320000,38951,0,38947,1574400,38948,1574400,38949,0,38950,0,38948,80,38949,40,38949,0,38950,0
38950,1,39050,1,39050,712199,39051,320000,39051,0,39047,1574400,39048,1574400,39049,0,39050,0,39048,0,39049,100,39050,0,39050,0
39051,1,39151,1,39152,813096,39152,320000,39153,0,39147,960000,39149,1574400,39150,0,39151,0,39149,46,39150,100,39151,0,39152,0
39152,1,39251,1,39252,778001,39254,320000,39254,0,39248,960000,39249,1574400,39251,0,39252,0,39249,30,39250,100,39251,0,39252,0
39252,1,39352,1,39354,760454,39354,320000,39355,0,39348,960000,39350,1574400,39351,0,39353,0,39349,22,39351,100,39352,0,39353,0
39354,1,39453,1,39455,856964,39457,320000,39457,0,39449,960000,39450,1574400,39452,0,39454,0,39450,66,39452,100,39452,0,39455,0
39455,1,39553,1,39553,793355,39554,320000,39554,0,39549,960000,39551,1574400,39552,0,39553,0,39550,37,39552,100,39552,0,39553,0
39554,1,39654,1,39657,734133,39659,320000,39662,0,39649,960000,39651,1574400,39653,0,39655,0,39651,10,39652,100,39654,0,39657,0
39657,1,39752,1,39753,1024659,39753,320000,39754,0,39750,1574400,39751,1574400,39752,0,39753,0,39751,44,39752,100,39752,0,39753,0
39753,1,39853,1,39853,903936,39854,320000,39854,0,39850,1574400,39851,1574400,39852,0,39853,0,39851,27,39852,100,39852,0,39853,0
39853,1,39955,1,39956,783947,39957,320000,39958,0,39950,1036800,39952,1574400,39954,0,39955,0,39952,27,39953,100,39954,0,39956,0
39956,1,40055,1,40057,887671,40058,320000,40059,0,40051,960000,40053,1574400,40054,0,40056,0,40052,80,40054,100,40055,0,40056,0
40057,1,40154,1,40154,889733,40155,320000,40155,0,40151,1574400,40152,1574400,40153,0,40154,0,40152,100,40153,25,40154,0,40154,0
40154,1,40254,1,40255,854226,40255,320000,40256,0,40251,1574400,40253,1574400,40254,0,40255,0,40252,20,40254,100,40254,0,40255,0
40255,1,40356,1,40357,760454,40358,320000,40359,0,40352,960000,40354,1574400,40355,0,40356,0,40353,22,40355,100,40355,0,40357,0
40357,1,40455,1,40455,790314,40456,320000,40458,0,40452,1574400,40453,1574400,40454,0,40455,0,40453,11,40454,100,40455,0,40455,0
40455,1,40555,1,40556,996254,40557,320000,40557,0,40552,1574400,40554,1574400,40555,0,40555,0,40553,50,40554,90,40555,0,40556,0
40556,1,40657,1,40657,1067267,40658,320000,40658,0,40653,1574400,40654,1574400,40656,0,40657,0,40654,50,40655,100,40656,0,40657,0
40657,1,40757,1,40758,760454,40759,320000,40759,0,40753,960000,40755,1574400,40757,0,40758,0,40755,22,40756,100,40757,0,40758,0
40758,1,40857,1,40857,868429,40858,320000,40858,0,40854,1574400,40855,1574400,40856,0,40857,0,40855,22,40856,100,40857,0,40857,0
40857,1,40958,1,40959,736326,40960,320000,40960,0,40954,960000,40956,1574400,40958,0,40959,0,40956,11,40957,100,40958,0,40959,0
40959,1,41059,1,41060,760454,41060,320000,41061,0,41055,960000,41057,1574400,41058,0,41059,0,41056,22,41058,100,41059,0,41060,0
41060,1,41158,1,41158,996254,41159,320000,41159,0,41155,1574400,41156,1574400,41157,0,41158,0,41156,40,41157,100,41158,0,41158,0
41159,1,41258,1,41259,911037,41259,320000,41260,0,41255,1574400,41257,1574400,41258,0,41258,0,41256,28,41257,100,41258,0,41259,0
41259,1,41360,1,41361,734133,41361,320000,41362,0,41355,960000,41357,1574400,41359,0,41360,0,41357,10,41359,100,41360,0,41361,0
41361,1,41459,1,41459,967848,41460,320000,41460,0,41456,1574400,41457,1574400,41458,0,41459,0,41457,36,41458,100,41458,0,41459,0
41459,1,41559,1,41560,925240,41560,320000,41561,0,41556,1574400,41557,1574400,41559,0,41560,0,41557,30,41559,100,41559,0,41560,0
41560,1,41659,1,41660,868429,41660,320000,41661,0,41656,1574400,41658,1574400,41659,0,41660,0,41657,22,41659,100,41659,0,41660,0
41660,1,41761,1,41762,828449,41764,320000,41765,0,41757,960000,41759,1574400,41760,0,41762,0,41758,53,41760,100,41760,0,41762,0
41763,1,41860,1,41860,1010456,41861,320000,41861,0,41857,1574400,41858,1574400,41859,0,41860,0,41858,54,41859,88,41860,0,41860,0
41861,1,41962,1,41962,736326,41963,320000,41966,0,41957,960000,41959,1574400,41961,0,41962,0,41959,11,41961,100,41961,0,41962,0
41962,1,42062,1,42062,830643,42064,320000,42064,0,42058,960000,42060,1574400,42061,0,42062,0,42059,54,42061,100,42061,0,42062,0
42062,1,42163,1,42167,760454,42170,320000,42178,0,42158,960000,42160,1574400,42161,0,42165,0,42160,22,42161,100,42162,0,42166,0
42168,1,42261,1,42262,996254,42262,320000,42263,0,42258,1574400,42260,1574400,42261,0,42262,0,42259,100,42260,40,42261,0,42262,0
42262,1,42362,1,42363,861328,42363,320000,42364,0,42359,1574400,42360,1574400,42361,0,42362,0,42360,33,42361,88,42362,0,42362,0
42363,1,42462,1,42463,783213,42464,320000,42465,0,42459,1574400,42461,1574400,42462,0,42462,0,42460,90,42461,20,42462,0,42463,0
42463,1,42564,1,42565,854226,42565,320000,42566,0,42559,1574400,42561,1574400,42563,0,42564,0,42560,20,42562,100,42563,0,42565,0
42565,1,42663,1,42664,1138281,42664,320000,42664,0,42660,1574400,42661,1574400,42662,0,42663,0,42661,100,42662,60,42662,0,42663,0
42664,1,42764,1,42766,778001,42768,320000,42768,0,42760,960000,42761,1574400,42762,0,42765,0,42761,30,42762,100,42763,0,42766,0
42766,1,42864,1,42865,925240,42866,320000,42866,0,42860,1574400,42862,1574400,42863,0,42864,0,42862,100,42863,30,42864,0,42865,0
42865,1,42964,1,42965,897868,42965,320000,42966,0,42961,1574400,42962,1190400,42964,0,42964,0,42962,100,42963,50,42964,0,42965,0
42965,1,43066,1,43067,756067,43068,320000,43069,0,43061,1574400,43063,960000,43065,0,43066,0,43062,100,43064,20,43066,0,43067,0
43067,1,43165,1,43166,967848,43166,320000,43167,0,43161,1574400,43163,1574400,43164,0,43165,0,43162,36,43164,100,43164,0,43166,0
43166,1,43265,1,43266,783213,43266,320000,43267,0,43262,1574400,43263,1574400,43264,0,43265,0,43263,10,43264,100,43265,0,43266,0
43266,1,43365,1,43365,810902,43366,320000,43366,0,43362,960000,43363,1574400,43364,0,43365,0,43363,45,43364,100,43365,0,43365,0
43365,1,43465,1,43466,804517,43466,320000,43466,0,43462,1574400,43463,1574400,43465,0,43465,0,43463,25,43464,88,43465,0,43465,0
43466,1,43565,1,43566,932341,43566,320000,43567,0,43562,1574400,43564,1574400,43565,0,43566,0,43564,81,43565,50,43565,0,43566,0
43566,1,43665,1,43666,783213,43666,320000,43667,0,43663,1574400,43664,1574400,43665,0,43666,0,43664,100,43665,10,43665,0,43666,0
43666,1,43768,1,43769,760454,43770,320000,43771,0,43763,1574400,43765,960000,43767,0,43768,0,43765,100,43767,22,43768,0,43769,0
43769,1,43866,1,43867,1095673,43867,320000,43868,0,43863,1574400,43865,1574400,43866,0,43867,0,43865,100,43866,54,43866,0,43867,0
43867,1,43973,1,43975,751680,43976,320000,43978,0,43964,1574400,43967,960000,43971,0,43973,0,43966,100,43970,18,43971,0,43974,0
43976,1,44067,1,44067,925240,44068,320000,44068,0,44064,1574400,44065,1574400,44066,0,44067,0,44065,100,44066,30,44067,0,44067,0
44067,1,44167,1,44168,889733,44168,320000,44169,0,44164,1574400,44166,1574400,44167,0,44168,0,44165,25,44167,100,44167,0,44168,0
44168,1,44268,1,44268,903936,44273,320000,44274,0,44264,1574400,44266,1574400,44267,0,44268,0,44266,27,44267,100,44267,0,44268,0
44273,1,44369,1,44369,760454,44370,320000,44370,0,44365,960000,44366,1574400,44368,0,44369,0,44366,22,44368,100,44368,0,44369,0
44370,1,44469,1,44470,784581,44470,320000,44471,0,44465,960000,44467,1574400,44469,0,44469,0,44466,33,44468,100,44469,0,44470,0
44470,1,44569,1,44570,830643,44571,320000,44572,0,44565,960000,44567,1574400,44569,0,44569,0,44567,54,44568,100,44569,0,44570,0
44570,1,44670,1,44670,767034,44671,320000,44672,0,44666,960000,44668,1574400,44669,0,44670,0,44667,25,44669,100,44669,0,44670,0
44671,1,44769,1,44769,974949,44770,320000,44770,0,44766,1574400,44767,1574400,44768,0,44769,0,44767,37,44768,100,44769,0,44769,0
44769,1,44869,1,44870,854226,44870,320000,44870,0,44866,1574400,44868,1574400,44869,0,44869,0,44867,20,44868,100,44869,0,44869,0
44870,1,44971,1,44971,738520,44972,320000,44972,0,44967,960000,44968,1574400,44970,0,44971,0,44968,12,44970,100,44970,0,44971,0
44971,1,45070,1,45071,1102774,45071,320000,45072,0,45067,1574400,45068,1574400,45069,0,45070,0,45068,55,45069,100,45069,0,45070,0
45071,1,45170,1,45171,854226,45171,320000,45171,0,45167,1574400,45169,1574400,45170,0,45170,0,45168,20,45169,100,45170,0,45170,0
45171,1,45271,1,45271,868429,45272,320000,45272,0,45268,1574400,45269,1574400,45270,0,45271,0,45269,22,45270,100,45270,0,45271,0
45271,1,45372,1,45372,821869,45373,320000,45373,0,45368,960000,45370,1574400,45371,0,45372,0,45369,50,45371,100,45371,0,45372,0
45373,1,45471,1,45471,868429,45472,320000,45472,0,45468,1574400,45469,1574400,45470,0,45471,0,45469,22,45470,100,45471,0,45471,0
45472,1,45575,1,45579,760454,45581,320000,45593,0,45569,960000,45570,1574400,45572,0,45578,0,45570,22,45571,100,45575,0,45579,0
45581,1,45672,1,45672,1067267,45673,320000,45673,0,45669,1574400,45670,1574400,45671,0,45672,0,45670,50,45671,100,45671,0,45672,0
45672,1,45773,1,45773,778001,45774,320000,45774,0,45769,960000,45770,1574400,45772,0,45773,0,45770,30,45772,100,45772,0,45773,0
45773,1,45872,1,45873,868429,45873,320000,45874,0,45869,1574400,45871,1574400,45872,0,45873,0,45870,100,45872,22,45872,0,45873,0
45873,1,45973,1,45974,841364,45974,320000,45975,0,45970,1574400,45971,1267200,45973,0,45974,0,45971,100,45972,30,45973,0,45974,0
45974,1,46075,1,46076,756067,46077,320000,46077,0,46070,1574400,46072,960000,46074,0,46076,0,46072,100,46073,20,46075,0,46076,0
46076,1,46175,1,46176,821869,46178,320000,46178,0,46171,1574400,46172,960000,46174,0,46175,0,46172,100,46174,50,46175,0,46176,0
46176,1,46274,1,46274,868429,46275,320000,46275,0,46271,1574400,46272,1574400,46273,0,46274,0,46272,100,46273,22,46273,0,46274,0
46274,1,46375,1,46376,802129,46376,320000,46377,0,46371,1574400,46373,960000,46374,0,46375,0,46373,100,46374,41,46375,0,46376,0
46376,1,46476,1,46477,791162,46477,320000,46478,0,46472,1574400,46474,960000,46475,0,46476,0,46473,100,46475,36,46476,0,46476,0
46477,1,46576,1,46576,996254,46577,320000,46577,0,46572,1574400,46574,1574400,46575,0,46576,0,46573,40,46574,100,46575,0,46576,0
46577,1,46676,1,46676,790314,46677,320000,46678,0,46672,1574400,46674,1574400,46675,0,46676,0,46674,100,46675,11,46675,0,46676,0
46677,1,46777,1,46778,701776,46778,320000,46779,0,46773,1574400,46775,960000,46776,0,46777,0,46774,80,46776,60,46777,0,46778,0
46778,1,46877,1,46877,524242,46878,320000,46879,0,46873,1574400,46874,960000,46876,0,46877,0,46874,55,46875,60,46876,0,46877,0
46878,1,46979,1,46981,778001,46984,320000,46985,0,46974,960000,46975,1574400,46978,0,46980,0,46975,30,46977,100,46978,0,46981,0
46981,1,47078,1,47079,1067267,47080,320000,47080,0,47074,1574400,47075,1574400,47077,0,47078,0,47075,50,47077,100,47078,0,47079,0
47079,1,47177,1,47178,712199,47179,320000,47179,0,47174,1574400,47175,1574400,47177,0,47178,0,47175,0,47176,100,47177,0,47178,0
47179,1,47278,1,47279,925240,47279,320000,47279,0,47274,1574400,47276,1574400,47278,0,47278,0,47275,30,47277,100,47278,0,47279,0
47279,1,47379,1,47380,756067,47380,320000,47381,0,47375,960000,47377,1574400,47378,0,47379,0,47377,20,47378,100,47379,0,47380,0
47380,1,47478,1,47479,1067267,47479,320000,47480,0,47475,1574400,47477,1574400,47478,0,47478,0,47476,50,47478,100,47478,0,47479,0
47479,1,47580,1,47583,756067,47584,320000,47588,0,47575,960000,47577,1574400,47579,0,47581,0,47577,20,47579,100,47580,0,47582,0
47583,1,47679,1,47680,1053065,47680,320000,47681,0,47676,1574400,47678,1574400,47679,0,47679,0,47677,88,47678,60,47679,0,47680,0
47680,1,47779,1,47780,854226,47780,320000,47780,0,47776,1574400,47778,1574400,47779,0,47779,0,47777,20,47778,100,47779,0,47779,0
47780,1,47879,1,47880,889733,47880,320000,47880,0,47876,1574400,47878,1574400,47879,0,47879,0,47877,25,47878,100,47879,0,47880,0
47880,1,47980,1,47981,784581,47982,320000,47982,0,47977,960000,47978,1574400,47980,0,47981,0,47978,33,47979,100,47980,0,47981,0
47981,1,48081,1,48082,760454,48082,320000,48084,0,48077,960000,48079,1574400,48081,0,48081,0,48078,22,48080,100,48081,0,48082,0
48082,1,48180,1,48181,736326,48181,320000,48182,0,48177,960000,48179,1574400,48180,0,48181,0,48179,11,48180,100,48180,0,48181,0
48181,1,48281,1,48281,777176,48282,320000,48282,0,48278,960000,48279,1574400,48280,0,48281,0,48279,62,48280,90,48280,0,48281,0
48281,1,48381,1,48381,771421,48382,320000,48382,0,48378,960000,48379,1574400,48380,0,48381,0,48379,27,48380,100,48381,0,48381,0
48381,1,48481,1,48482,868429,48483,320000,48484,0,48478,1574400,48479,1574400,48481,0,48482,0,48479,22,48481,100,48481,0,48482,0
48482,1,48581,1,48582,939443,48582,320000,48583,0,48578,1574400,48580,1574400,48581,0,48582,0,48579,55,48581,77,48581,0,48582,0
48582,1,48682,1,48682,754807,48683,320000,48683,0,48679,1574400,48680,1574400,48681,0,48682,0,48680,90,48681,16,48681,0,48682,0
48682,1,48788,1,48789,736326,48790,320000,48794,0,48779,1574400,48781,960000,48782,0,48788,0,48780,100,48782,11,48783,0,48789,0
48789,1,48883,1,48883,1102774,48884,320000,48884,0,48879,1574400,48881,1574400,48882,0,48883,0,48880,55,48882,100,48882,0,48883,0
48883,1,48983,1,48983,854226,48984,320000,48984,0,48980,1574400,48981,1574400,48982,0,48983,0,48981,90,48982,30,48982,0,48983,0
48983,1,49084,1,49085,776111,49086,320000,49086,0,49080,1574400,49082,1574400,49083,0,49084,0,49081,100,49082,9,49083,0,49085,0
49085,1,49183,1,49184,967848,49184,320000,49185,0,49180,1574400,49182,1574400,49183,0,49184,0,49181,36,49183,100,49183,0,49184,0
49184,1,49295,1,49298,825821,49300,320000,49300,0,49280,1574400,49282,1574400,49294,0,49296,0,49282,100,49283,16,49294,0,49298,0
49298,1,49384,1,49385,1095673,49386,320000,49386,0,49381,1574400,49382,1574400,49384,0,49385,0,49382,54,49383,100,49384,0,49385,0
49386,1,49484,1,49485,932341,49485,320000,49486,0,49481,1574400,49483,1574400,49484,0,49484,0,49482,90,49483,41,49484,0,49485,0
49485,1,49585,1,49586,784581,49587,320000,49587,0,49582,1574400,49583,960000,49585,0,49586,0,49583,100,49584,33,49585,0,49586,0
49586,1,49685,1,49685,1088571,49686,320000,49686,0,49682,1574400,49683,1574400,49684,0,49685,0,49683,100,49684,53,49684,0,49685,0
49685,1,49786,1,49787,767034,49788,320000,49788,0,49782,1574400,49784,960000,49786,0,49787,0,49784,100,49785,25,49786,0,49787,0
49787,1,49893,1,49895,736326,49896,320000,49897,0,49883,1574400,49886,960000,49891,0,49893,0,49885,100,49890,11,49892,0,49895,0
49895,1,49986,1,49986,1053065,49987,320000,49987,0,49983,1574400,49984,1574400,49985,0,49986,0,49984,88,49985,60,49985,0,49986,0
49986,1,50086,1,50087,967848,50087,320000,50088,0,50083,1574400,50084,1574400,50086,0,50086,0,50084,100,50085,36,50086,0,50087,0
50087,1,50195,1,50196,783213,50196,320000,50197,0,50183,1574400,50185,1574400,50194,0,50195,0,50185,20,50193,90,50194,0,50195,0
50196,1,50287,1,50287,1209295,50288,320000,50288,0,50284,1574400,50285,1574400,50286,0,50287,0,50285,70,50286,100,50287,0,50287,0
50287,1,50388,1,50389,760454,50390,320000,50390,0,50384,960000,50386,1574400,50388,0,50389,0,50386,22,50387,100,50388,0,50389,0
50389,1,50489,1,50489,736326,50490,320000,50490,0,50485,960000,50486,1574400,50488,0,50489,0,50486,11,50488,100,50488,0,50489,0
50489,1,50588,1,50588,1259004,50589,320000,50589,0,50585,1574400,50586,1574400,50587,0,50588,0,50586,77,50587,100,50588,0,50588,0
50588,1,50688,1,50689,783213,50689,320000,50689,0,50685,1574400,50687,1574400,50688,0,50688,0,50686,77,50687,33,50688,0,50689,0
50689,1,50788,1,50789,712199,50789,320000,50790,0,50786,1574400,50787,1574400,50788,0,50789,0,50787,0,50788,100,50788,0,50789,0
50789,1,50889,1,50889,811618,50890,320000,50890,0,50886,1574400,50887,1574400,50888,0,50889,0,50887,14,50888,100,50888,0,50889,0
50889,1,50990,1,50991,771421,50991,320000,50992,0,50986,960000,50988,1574400,50989,0,50990,0,50988,27,50989,100,50990,0,50991,0
50991,1,51089,1,51090,712199,51090,320000,51091,0,51087,1574400,51088,1574400,51089,0,51089,0,51087,0,51089,100,51089,0,51090,0
51090,1,51190,1,51190,1067267,51191,320000,51191,0,51187,1574400,51188,1574400,51189,0,51190,0,51188,100,51189,50,51190,0,51190,0
51191,1,51290,1,51291,719300,51291,320000,51291,0,51287,1574400,51288,1574400,51289,0,51290,0,51288,90,51289,11,51290,0,51290,0
51291,1,51390,1,51391,925240,51391,320000,51392,0,51387,1574400,51389,1574400,51390,0,51390,0,51388,30,51390,100,51390,0,51391,0
51391,1,51491,1,51491,790314,51491,320000,51492,0,51488,1574400,51489,1574400,51490,0,51491,0,51489,11,51490,100,51490,0,51491,0
51491,1,51592,1,51593,756067,51595,320000,51595,0,51588,960000,51590,1574400,51591,0,51592,0,51590,20,51591,100,51592,0,51593,0
51594,1,51691,1,51692,1102774,51692,320000,51693,0,51688,1574400,51690,1574400,51691,0,51692,0,51690,55,51691,100,51691,0,51692,0
51692,1,51793,1,51794,657083,51794,320000,51795,0,51789,960000,51791,1574400,51792,0,51793,0,51790,72,51792,70,51793,0,51794,0
51794,1,51892,1,51893,854226,51894,320000,51894,0,51889,1574400,51891,1574400,51892,0,51892,0,51890,20,51891,100,51892,0,51893,0
51893,1,51997,1,51999,736326,52002,320000,52006,0,51990,960000,51991,1574400,51994,0,51997,0,51991,11,51993,100,51995,0,51999,0
52000,1,52093,1,52094,1067267,52095,320000,52095,0,52090,1574400,52091,1574400,52092,0,52093,0,52091,50,52092,100,52092,0,52094,0
52094,1,52194,1,52196,778001,52197,320000,52198,0,52190,960000,52192,1574400,52194,0,52195,0,52192,30,52194,100,52194,0,52196,0
52196,1,52295,1,52297,967848,52298,320000,52299,0,52290,1574400,52292,1574400,52294,0,52296,0,52291,36,52294,100,52295,0,52296,0
52297,1,52395,1,52397,865737,52397,320000,52399,0,52391,960000,52392,1574400,52394,0,52396,0,52392,70,52394,100,52395,0,52396,0
52397,1,52495,1,52497,760454,52498,320000,52500,0,52491,960000,52493,1574400,52494,0,52495,0,52492,22,52494,100,52494,0,52497,0
52497,1,52594,1,52595,946544,52595,320000,52595,0,52591,1574400,52593,1574400,52594,0,52594,0,52592,33,52593,100,52594,0,52595,0
52595,1,52696,1,52697,925240,52698,320000,52699,0,52692,1574400,52694,1574400,52695,0,52697,0,52693,30,52695,100,52696,0,52697,0
52698,1,52795,1,52795,736653,52796,320000,52797,0,52792,960000,52793,1574400,52794,0,52795,0,52793,50,52794,88,52795,0,52795,0
52796,1,52895,1,52896,716912,52897,320000,52897,0,52892,960000,52894,1574400,52895,0,52896,0,52893,41,52895,88,52895,0,52896,0
52896,1,52995,1,52996,925240,52996,320000,52997,0,52993,1574400,52994,1574400,52995,0,52996,0,52994,100,52995,30,52995,0,52996,0
52996,1,53097,1,53098,731940,53098,320000,53099,0,53093,1574400,53095,960000,53096,0,53097,0,53094,100,53096,9,53096,0,53097,0
53098,1,53197,1,53197,783213,53198,320000,53199,0,53193,1574400,53195,1574400,53196,0,53197,0,53194,22,53195,88,53196,0,53197,0
53198,1,53299,1,53300,712199,53301,320000,53302,0,53294,960000,53296,1574400,53298,0,53299,0,53295,0,53297,100,53298,0,53300,0
53300,1,53398,1,53399,832836,53400,320000,53400,0,53394,960000,53396,1574400,53398,0,53399,0,53395,55,53397,100,53398,0,53399,0
53399,1,53497,1,53498,738520,53498,320000,53499,0,53494,960000,53496,1574400,53497,0,53498,0,53495,12,53497,100,53497,0,53498,0
53498,1,53598,1,53598,946544,53599,320000,53599,0,53595,1574400,53596,1574400,53597,0,53598,0,53596,100,53597,33,53597,0,53598,0
53598,1,53698,1,53698,790314,53699,320000,53699,0,53695,1574400,53696,1574400,53697,0,53698,0,53696,100,53697,11,53698,0,53698,0
53698,1,53799,1,53800,712199,53801,320000,53801,0,53795,1574400,53797,960000,53799,0,53800,0,53797,100,53798,0,53799,0,53800,0
53800,1,53898,1,53899,1159585,53899,320000,53900,0,53896,1574400,53897,1574400,53898,0,53899,0,53897,100,53898,63,53898,0,53899,0
53899,1,53999,1,53999,790314,53999,320000,54000,0,53996,1574400,53997,1574400,53998,0,53999,0,53997,100,53998,11,53998,0,53999,0
53999,1,54100,1,54101,778632,54101,320000,54102,0,54096,1574400,54098,1036800,54099,0,54100,0,54098,100,54099,25,54100,0,54101,0
54101,1,54200,1,54201,756067,54202,320000,54202,0,54197,1574400,54198,960000,54200,0,54201,0,54198,100,54199,20,54200,0,54201,0
54201,1,54301,1,54301,736326,54302,320000,54302,0,54297,1574400,54299,960000,54300,0,54301,0,54298,100,54300,11,54300,0,54301,0
54301,1,54400,1,54400,996254,54401,320000,54401,0,54397,1574400,54398,1574400,54399,0,54400,0,54398,100,54399,40,54400,0,54400,0
54400,1,54501,1,54502,749402,54503,320000,54503,0,54497,1574400,54499,1036800,54501,0,54502,0,54499,100,54500,14,54501,0,54502,0
54502,1,54601,1,54602,741430,54603,320000,54604,0,54598,1574400,54599,1036800,54601,0,54602,0,54599,100,54600,11,54601,0,54602,0
54602,1,54701,1,54701,1067267,54702,320000,54702,0,54698,1574400,54699,1574400,54700,0,54701,0,54699,100,54700,50,54701,0,54701,0
54701,1,54802,1,54805,712199,54807,320000,54809,0,54799,1574400,54800,960000,54802,0,54803,0,54800,100,54801,0,54802,0,54805,0
54805,1,54903,1,54904,791162,54905,320000,54906,0,54899,1574400,54901,960000,54902,0,54904,0,54900,100,54902,36,54903,0,54904,0
54905,1,55002,1,55002,1138281,55003,320000,55003,0,54999,1574400,55000,1574400,55001,0,55002,0,55000,100,55001,60,55002,0,55002,0
55002,1,55104,1,55104,751680,55105,320000,55105,0,55099,1574400,55101,960000,55103,0,55104,0,55101,100,55102,18,55103,0,55104,0
55104,1,55204,1,55205,784581,55206,320000,55207,0,55200,1574400,55202,960000,55203,0,55205,0,55201,100,55203,33,55204,0,55205,0
55206,1,55305,1,55306,779370,55307,320000,55308,0,55300,1574400,55302,960000,55304,0,55305,0,55302,90,55303,63,55304,0,55306,0
55306,1,55413,1,55414,778001,55415,320000,55416,0,55401,1574400,55405,960000,55410,0,55413,0,55405,100,55408,30,55410,0,55414,0
55414,1,55504,1,55504,946544,55504,320000,55505,0,55501,1574400,55502,1574400,55503,0,55504,0,55502,100,55503,33,55503,0,55504,0
55504,1,55604,1,55605,1067267,55605,320000,55605,0,55601,1574400,55602,1574400,55603,0,55604,0,55602,100,55603,50,55604,0,55604,0
55605,1,55706,1,55707,790314,55708,320000,55708,0,55701,1574400,55703,1574400,55705,0,55706,0,55702,100,55704,11,55705,0,55707,0
55707,1,55806,1,55807,760454,55807,320000,55808,0,55802,1574400,55804,960000,55805,0,55806,0,55803,100,55805,22,55805,0,55806,0
55807,1,55906,1,55908,778001,55909,320000,55910,0,55902,1574400,55904,960000,55905,0,55906,0,55904,100,55905,30,55906,0,55907,0
55909,1,56005,1,56006,967848,56006,320000,56007,0,56002,1574400,56004,1574400,56005,0,56005,0,56003,100,56005,36,56005,0,56006,0
56006,1,56108,1,56109,808709,56110,320000,56111,0,56103,1574400,56105,960000,56107,0,56109,0,56104,100,56107,44,56108,0,56109,0
